Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Gender,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,Target
6,14,22,27,30,43,0,27,5,12,3,14,0,5,8,5,12,-3.12,Graduate
6,1,22,27,6,6,0,22,5,7,5,14.2,0,5,10,5,12.2,-1.7,Graduate
15,1,22,1,10,8,0,18,6,8,5,13,0,6,7,6,13.14285714,-4.06,Need Additional Support
11,1,23,28,6,6,0,20,6,6,6,11,0,6,8,4,12.75,-3.12,Graduate
17,1,22,27,10,10,0,34,8,9,3,11,2,7,7,2,10,-3.12,Need Additional Support
12,1,1,28,6,9,0,18,7,9,6,12.38571429,0,8,9,8,13.75555556,0.79,Graduate
15,1,1,1,6,6,1,20,6,12,4,14.75,0,6,7,4,12.25,-3.12,Graduate
8,1,1,14,6,6,0,20,5,6,5,16.16666667,0,5,6,5,15.83333333,-1.7,Graduate
17,1,1,28,5,10,1,25,5,7,0,0,0,5,8,0,0,-0.92,Need Additional Support
7,1,3,14,3,10,1,18,5,6,5,12.4,0,5,9,3,13,3.51,Need Additional Support
8,1,1,1,10,10,1,18,6,8,5,11.6,0,6,11,4,13,3.51,Need Additional Support
16,1,13,28,6,8,0,18,6,8,5,12.2,0,6,13,0,0,-3.12,Need Additional Support
11,1,1,14,6,5,0,19,6,7,5,11,0,6,7,5,12.8,1.79,Graduate
16,1,23,14,6,6,0,19,6,8,6,12.33333333,0,6,7,5,12.4,1.74,Need Additional Support
10,1,1,1,6,6,0,21,6,6,6,14.83333333,2,6,7,6,12.57142857,0.79,Graduate
5,1,3,2,3,3,0,29,10,15,9,11.55555556,7,11,17,10,11.9,-3.12,Enrolled
5,1,1,27,10,10,0,20,6,6,6,12,0,6,6,6,11.83333333,1.79,Graduate
3,16,13,27,19,44,0,21,13,13,11,12.72727273,9,11,11,10,12.6,3.51,Graduate
17,1,22,27,10,9,0,34,2,2,2,10.5,1,1,1,1,11,1.74,Need Additional Support
15,1,1,27,4,10,0,20,6,6,6,12.33333333,0,6,6,6,12,-1.7,Graduate
17,1,22,27,10,10,1,24,5,10,0,0,0,5,7,1,12,1.74,Need Additional Support
12,1,1,1,5,4,1,18,7,7,7,14.84285714,0,8,9,8,14.38888889,-0.92,Graduate
12,1,1,14,5,5,1,19,7,7,7,12.2,0,7,7,7,12.2,0.32,Enrolled
9,1,1,14,8,8,1,18,5,10,4,10.8,0,5,10,4,11.75,-4.06,Enrolled
17,1,23,28,10,6,1,28,5,7,4,12.75,0,5,7,5,14.33333333,1.74,Enrolled
17,1,1,1,10,8,1,28,5,13,2,11,0,5,12,1,12,2.02,Need Additional Support
11,1,23,28,1,6,1,20,6,9,4,10.75,0,6,12,0,0,0.32,Need Additional Support
12,1,1,1,8,5,1,22,8,9,8,12.55375,0,8,9,8,12.55375,-3.12,Graduate
12,1,13,1,5,5,1,19,8,8,7,12.66571429,0,8,8,7,12.66571429,1.74,Graduate
14,1,1,14,8,6,1,20,6,10,6,12.71428571,0,6,8,4,13,1.79,Enrolled
13,1,3,1,3,5,1,26,7,7,2,11.75,0,5,10,0,0,1.79,Need Additional Support
11,1,22,27,10,10,1,21,6,11,3,11,0,6,14,0,0,-3.12,Need Additional Support
2,1,3,3,3,3,1,18,0,0,0,0,0,0,0,0,0,1.79,Graduate
9,1,22,28,10,8,1,18,5,5,5,13.4,0,5,6,5,12.2,2.02,Graduate
2,1,13,14,5,8,1,22,17,21,17,12.57894737,15,17,20,17,12.11764706,2.02,Graduate
7,12,22,27,10,10,1,36,5,0,0,0,0,5,0,0,0,-0.92,Need Additional Support
15,1,23,28,10,10,1,20,6,8,6,12,0,6,8,6,11.5,0.79,Graduate
14,1,3,4,3,3,1,20,6,6,3,12.33333333,0,6,9,0,0,1.74,Need Additional Support
17,1,22,1,6,5,1,25,5,11,4,11.5,0,5,11,3,13.5,1.79,Need Additional Support
4,1,22,14,7,5,1,35,6,7,5,12.8,1,6,11,5,13.83333333,-4.06,Graduate
2,1,1,27,8,8,1,22,0,0,0,0,0,0,0,0,0,2.02,Need Additional Support
5,1,3,29,4,8,1,26,7,8,7,13.28571429,3,8,11,7,12.14285714,1.79,Enrolled
4,14,23,28,10,6,1,20,6,16,4,11.8,0,6,15,2,12,-0.92,Need Additional Support
3,9,22,1,10,11,1,50,13,13,6,11.33333333,2,11,11,2,13.5,-0.92,Need Additional Support
12,1,13,28,10,9,1,20,8,12,5,12.002,0,8,12,5,12.002,1.74,Need Additional Support
12,1,3,1,3,9,1,20,7,10,5,13.97666667,0,8,9,8,13.22222222,1.79,Enrolled
4,3,3,14,3,11,1,35,6,10,5,15.2,1,6,9,1,11,-4.06,Need Additional Support
14,1,3,14,5,6,1,19,6,7,6,13.14285714,0,6,8,6,14.16666667,-4.06,Graduate
9,1,22,27,6,8,1,43,5,14,0,0,0,5,5,0,0,-3.12,Need Additional Support
12,1,3,28,3,2,1,19,8,11,7,13.86714286,0,8,11,7,13.86714286,1.74,Graduate
12,1,22,27,10,10,1,25,8,11,6,12.675,0,8,11,6,12.675,-1.7,Graduate
2,1,1,3,6,11,1,19,0,0,0,0,0,0,0,0,0,0.79,Graduate
16,1,1,14,10,10,1,20,6,6,6,12,0,6,7,6,12.5,0.32,Enrolled
2,1,23,27,6,6,1,22,0,0,0,0,0,0,0,0,0,-1.7,Need Additional Support
11,1,22,27,4,4,1,19,6,7,6,11,0,6,6,5,12.2,2.02,Need Additional Support
17,1,13,27,4,10,1,32,5,11,4,10.75,0,5,11,4,11.33333333,0.79,Need Additional Support
15,13,22,27,10,8,1,57,6,7,5,14.2,0,6,6,6,14.16666667,-3.12,Graduate
12,1,1,14,4,6,1,20,7,11,4,12.6,0,7,7,4,11.575,-0.92,Need Additional Support
17,1,1,1,6,6,1,38,5,5,0,0,0,5,5,0,0,3.51,Need Additional Support
17,1,22,3,10,4,1,45,5,6,5,14,0,5,6,5,14.16666667,1.79,Graduate
15,1,22,27,10,11,1,43,6,16,2,10,0,6,12,4,12.25,1.74,Need Additional Support
5,1,23,1,10,10,1,19,6,6,6,13.83333333,0,6,8,6,13.125,1.74,Graduate
17,12,13,14,5,5,1,49,5,8,2,11,0,5,5,1,11,-4.06,Need Additional Support
12,12,22,28,10,8,1,43,8,8,7,11.63571429,0,8,8,7,11.63571429,1.74,Enrolled
3,1,22,28,10,10,1,34,6,6,4,12.25,0,5,5,0,0,2.02,Need Additional Support
7,1,13,14,6,6,1,18,5,9,4,12.5,0,5,11,5,11.28571429,1.79,Enrolled
17,1,23,28,2,5,1,43,5,5,5,13.8,0,5,6,5,13.66666667,1.74,Graduate
11,1,13,1,10,9,1,21,6,8,3,12,0,6,9,1,11,-4.06,Need Additional Support
17,1,19,24,13,13,1,40,5,9,3,11,0,5,8,4,12.5,0.32,Enrolled
14,1,13,27,6,6,1,19,6,7,4,13.75,0,6,10,6,11.55555556,1.74,Graduate
11,1,22,27,2,2,1,27,6,6,6,10.66666667,0,6,8,4,11.25,1.74,Enrolled
13,1,22,27,10,7,1,43,7,7,0,0,0,8,13,2,13.15,-0.92,Need Additional Support
17,1,22,27,10,10,1,31,5,6,5,13.83333333,0,5,7,5,15.4,-3.12,Graduate
4,14,23,1,19,25,1,26,6,6,0,0,0,6,7,0,0,3.51,Enrolled
17,1,22,28,28,16,1,34,5,5,5,15.8,0,5,5,5,16.8,3.51,Graduate
12,12,19,24,1,1,1,30,14,26,12,12.52608696,11,14,26,12,12.52608696,0.32,Graduate
12,12,23,28,8,9,1,36,7,9,6,12.78333333,0,8,11,0,0,-0.92,Need Additional Support
17,3,22,27,7,8,1,46,5,5,0,0,0,5,5,1,10,2.02,Need Additional Support
6,1,1,14,6,10,1,22,5,8,3,13,0,5,8,3,10.66666667,0.32,Graduate
4,3,1,14,6,10,1,27,6,8,0,0,0,6,10,0,0,-0.92,Need Additional Support
7,1,1,28,20,43,1,20,5,7,5,10.8,0,5,9,3,12,3.51,Enrolled
9,1,13,28,10,9,1,20,5,7,5,11,0,5,7,3,10,3.51,Enrolled
7,1,13,14,12,12,1,31,4,4,0,0,0,5,5,0,0,-1.7,Need Additional Support
7,1,22,14,10,10,1,20,5,7,0,0,0,5,5,0,0,-3.12,Enrolled
15,1,1,28,12,9,1,21,6,10,2,12,0,6,0,0,0,1.74,Need Additional Support
9,1,13,14,10,8,1,21,5,7,4,10.75,0,5,10,2,11,-0.92,Need Additional Support
9,1,1,4,10,11,1,19,5,8,5,11.6,0,5,10,4,13.5,-0.92,Graduate
9,1,13,14,5,5,1,20,5,6,5,11.8,0,5,8,4,11.6,3.51,Graduate
4,1,23,1,10,5,1,18,6,7,6,16,0,6,6,6,15.16666667,1.79,Graduate
15,1,1,1,5,4,1,18,6,6,6,12.66666667,0,6,6,6,11.5,-0.92,Graduate
12,1,1,2,22,21,1,30,7,12,4,14.4,0,7,9,6,13.5,1.79,Enrolled
11,12,13,14,4,2,1,34,6,6,0,0,0,6,6,0,0,-4.06,Need Additional Support
14,1,13,14,29,36,1,21,6,11,4,12.25,0,6,9,4,13.4,2.02,Enrolled
5,14,22,1,10,8,1,20,7,9,5,12.6,5,9,10,8,12.75,-0.92,Need Additional Support
12,1,22,27,10,10,1,18,8,8,7,13.4,0,8,8,7,13.4,-1.7,Graduate
2,1,1,1,5,4,1,21,0,0,0,0,0,0,0,0,0,-0.92,Need Additional Support
4,1,3,1,3,3,1,26,6,9,1,10,0,6,6,0,0,1.79,Need Additional Support
7,1,23,14,8,4,1,20,5,5,0,0,0,5,5,0,0,-3.12,Need Additional Support
4,14,1,28,2,10,1,25,6,16,3,11.25,0,6,14,4,11.2,-4.06,Need Additional Support
14,1,1,1,5,5,1,19,5,10,0,0,0,5,5,0,0,0.32,Enrolled
9,1,13,5,5,2,1,24,5,8,3,10.66666667,0,5,5,1,14,-3.12,Need Additional Support
8,1,3,3,3,3,1,20,5,7,4,11.75,0,5,5,5,13.4,0.32,Graduate
9,1,1,3,10,6,1,20,5,5,0,0,0,5,5,0,0,-1.7,Need Additional Support
5,1,3,1,10,7,0,18,6,6,6,12.66666667,0,6,8,6,14.125,1.74,Graduate
13,1,13,3,10,3,0,25,7,14,7,11.95,0,8,15,7,12.04285714,-1.7,Enrolled
11,1,23,27,10,7,0,22,6,7,5,14,0,6,6,6,15.66666667,2.02,Graduate
3,1,22,27,1,7,0,41,6,6,0,0,0,6,12,0,0,-3.12,Need Additional Support
9,1,22,28,8,10,0,19,5,11,2,11.5,0,5,10,0,0,-1.7,Need Additional Support
8,1,3,3,4,5,0,21,6,10,6,12,0,6,12,5,12.8,0.79,Graduate
6,1,1,1,6,6,0,30,6,7,6,16.42857143,0,6,7,6,16.66666667,0.79,Need Additional Support
12,1,23,28,10,10,0,21,7,9,5,13.336,0,8,9,7,13.20714286,2.02,Graduate
13,1,13,28,10,10,0,26,7,7,0,0,0,8,8,0,0,1.74,Enrolled
14,1,1,1,10,5,0,21,7,9,7,14.66666667,1,6,8,6,14,2.02,Graduate
12,1,1,1,4,5,0,18,8,8,7,14.11571429,0,8,8,7,14.11571429,1.74,Graduate
6,1,3,1,2,5,0,19,6,7,6,14.85714286,0,6,10,6,13.11111111,1.79,Graduate
6,1,1,28,10,9,0,18,6,7,6,13.83333333,0,6,10,6,13.71428571,3.51,Graduate
9,1,2,3,3,3,0,19,5,10,3,11,0,5,9,4,11.75,-1.7,Enrolled
6,1,3,3,3,6,0,21,6,11,4,11.75,0,6,12,3,13.66666667,0.79,Enrolled
9,1,13,1,10,4,0,18,5,15,2,10,0,5,14,2,12,0.79,Need Additional Support
12,1,22,27,8,8,0,24,8,15,6,12.415,0,8,15,6,12.415,1.74,Graduate
8,1,4,5,3,3,0,21,5,12,1,11,0,5,9,2,10.5,-1.7,Enrolled
6,14,13,14,10,10,0,23,6,14,5,14.42857143,1,6,7,6,13.42857143,-0.92,Graduate
12,1,23,14,6,8,0,18,8,8,7,14.31285714,0,8,8,7,14.31285714,1.74,Graduate
6,1,4,1,3,10,0,26,6,8,6,15.42857143,0,6,7,5,14.5,2.02,Enrolled
8,1,23,28,6,9,0,20,5,9,4,12,0,5,6,5,13.4,-3.12,Graduate
10,1,4,1,6,6,0,18,6,7,6,13.83333333,0,6,7,6,13.71428571,2.02,Graduate
10,1,2,10,4,11,0,20,6,6,6,12.16666667,0,6,7,6,12.14285714,2.02,Graduate
12,1,13,14,5,5,0,20,8,8,7,14.01428571,0,8,8,7,14.01428571,-1.7,Enrolled
10,1,1,14,5,11,0,18,6,15,2,10.33333333,0,6,13,3,13.33333333,-1.7,Enrolled
15,1,1,10,10,11,0,22,6,7,5,13.2,0,6,7,5,13.6,1.79,Graduate
12,1,22,27,10,10,0,20,7,7,6,15.4,0,7,7,6,15.4,0.32,Graduate
12,1,1,27,10,10,0,19,7,7,7,13.38571429,0,8,8,8,15.925,0.79,Graduate
8,1,3,1,3,5,0,18,6,13,6,10.85714286,0,6,10,4,11,-4.06,Need Additional Support
9,1,23,27,7,7,0,18,5,11,5,11.33333333,0,5,8,5,12,0.79,Graduate
6,1,22,1,10,10,0,19,5,7,4,14.5,0,5,5,5,13.6,1.74,Graduate
5,1,13,28,10,10,0,19,6,6,6,14.16666667,0,6,8,6,12.375,1.74,Graduate
3,1,19,24,1,1,0,24,6,7,6,12.83333333,0,6,8,6,12,0.32,Graduate
10,1,22,27,5,5,0,21,6,7,6,13.33333333,0,6,6,6,14.5,1.74,Graduate
10,1,1,1,4,4,0,20,6,7,6,13.66666667,0,6,7,6,14.57142857,2.02,Graduate
11,1,13,14,5,8,0,28,6,6,6,10.83333333,0,6,7,5,11,0.79,Need Additional Support
16,1,22,14,10,9,0,21,6,7,6,13.42857143,0,6,8,6,13.14285714,0.32,Graduate
12,1,22,28,29,35,1,20,7,7,7,12.40142857,0,8,10,6,11.80833333,2.02,Enrolled
4,1,3,2,3,7,1,36,6,8,0,0,0,6,10,0,0,-0.92,Need Additional Support
17,1,22,27,10,10,1,42,4,4,0,0,0,5,0,0,0,-1.7,Need Additional Support
17,1,22,27,10,8,1,47,5,9,4,11.5,0,5,6,5,11.6,0.32,Need Additional Support
7,1,1,28,5,8,1,25,5,8,0,0,0,5,5,0,0,-3.12,Need Additional Support
14,9,1,27,4,6,1,25,6,8,6,14.14285714,0,6,6,6,13.5,-4.06,Graduate
3,12,13,27,7,9,1,48,6,6,0,0,0,5,6,0,0,1.79,Need Additional Support
17,1,23,28,10,8,1,32,10,12,10,13.8,5,10,10,10,12.8,1.74,Graduate
17,15,23,28,10,8,1,38,10,10,10,13.6,5,10,10,5,13.6,3.51,Need Additional Support
10,15,22,27,6,6,1,37,16,23,15,11.73333333,6,11,17,9,11.88888889,-4.06,Graduate
9,1,22,27,10,10,1,26,5,8,1,10,0,5,9,1,10,1.74,Need Additional Support
6,14,3,5,3,3,1,23,6,19,0,0,0,6,6,0,0,0.79,Need Additional Support
4,14,23,14,4,6,1,23,6,6,0,0,0,6,8,0,0,-4.06,Enrolled
4,14,2,3,10,7,1,20,6,12,4,10.8,0,6,13,4,12,1.79,Enrolled
12,4,3,28,4,8,1,26,7,8,6,13.04666667,2,8,10,7,13.30625,2.02,Need Additional Support
3,1,22,27,10,6,0,45,9,13,8,11,3,7,10,6,10.83333333,-1.7,Enrolled
3,12,22,27,6,6,0,26,6,10,3,12.33333333,0,6,14,3,11.66666667,0.32,Enrolled
3,3,7,7,12,12,0,26,11,16,10,11.8,3,7,7,7,13.28571429,0.32,Graduate
17,1,22,27,10,10,0,25,5,8,3,11,0,5,8,3,11.25,1.74,Enrolled
12,1,1,1,5,5,0,18,8,8,8,13.11,0,8,8,8,13.11,-3.12,Graduate
12,3,22,27,8,8,0,27,8,8,7,14.41428571,0,8,8,7,14.41428571,-1.7,Graduate
3,1,13,1,6,12,0,24,5,5,0,0,0,5,10,0,0,1.74,Need Additional Support
9,1,23,14,7,11,0,20,5,8,5,12.33333333,0,5,7,5,12.2,-4.06,Graduate
12,1,1,14,10,9,0,18,7,9,0,0,0,7,8,1,10,-4.06,Need Additional Support
13,1,13,28,8,8,0,18,7,9,7,14.1,0,8,8,8,13.3125,-1.7,Graduate
12,1,22,27,10,10,0,18,8,8,8,13.045,0,8,8,8,13.045,-3.12,Graduate
12,1,13,27,4,9,1,19,8,10,5,12.858,0,8,10,5,12.858,-3.12,Enrolled
12,1,1,1,5,5,0,19,8,8,8,14.2525,0,8,8,8,14.2525,-3.12,Graduate
12,1,10,1,6,11,0,19,7,9,5,14.06,0,7,9,7,11.24285714,1.79,Enrolled
12,1,23,27,10,6,0,18,8,8,7,15.07571429,0,8,8,7,15.07571429,1.74,Graduate
2,1,13,27,10,10,0,18,0,0,0,0,0,0,0,0,0,-1.7,Enrolled
14,1,3,3,6,6,0,19,5,5,4,13.75,0,6,9,5,12.6,-1.7,Enrolled
4,3,1,27,5,10,0,23,17,28,17,13.15,8,12,22,12,13.21428571,-4.06,Graduate
10,1,13,14,5,8,0,21,6,9,5,12.33333333,0,6,7,5,11.8,0.79,Graduate
12,1,23,28,6,8,0,18,7,8,7,13.77857143,0,8,10,8,13.12222222,-0.92,Graduate
16,1,19,27,10,10,0,20,6,12,3,10.33333333,0,6,14,1,11,1.74,Need Additional Support
15,1,13,27,6,6,0,23,6,11,3,11.33333333,0,6,7,2,11,-0.92,Enrolled
10,1,22,27,10,8,0,20,6,7,5,13.2,0,6,6,6,12.66666667,1.74,Enrolled
5,1,22,27,6,8,0,18,6,8,6,13.57142857,0,6,11,6,12.375,0.79,Graduate
3,1,22,27,10,8,0,29,11,14,11,12.75,3,7,7,7,13.42857143,-3.12,Graduate
15,7,23,1,6,5,1,28,6,11,3,13,0,6,15,1,12,0.32,Need Additional Support
14,1,22,27,8,8,1,19,5,7,3,11.33333333,0,5,7,4,11,-3.12,Enrolled
14,1,13,14,8,8,1,24,6,12,0,0,0,6,9,0,0,1.74,Need Additional Support
2,1,22,27,10,8,1,33,0,0,0,0,0,0,0,0,0,-4.06,Need Additional Support
9,1,13,27,6,8,1,19,5,7,2,12.5,0,5,13,1,11,-3.12,Need Additional Support
6,1,23,14,10,4,1,19,6,7,6,14.85714286,0,6,8,6,14.14285714,2.02,Graduate
3,1,22,27,8,8,1,37,9,13,8,12,2,7,8,7,11.57142857,-1.7,Graduate
2,1,23,27,10,9,1,18,0,0,0,0,0,0,0,0,0,-1.7,Graduate
17,1,22,27,10,10,1,29,5,5,0,0,0,5,5,0,0,0.32,Enrolled
12,13,22,27,10,4,1,37,7,8,7,12.82857143,0,8,8,8,12.6875,0.79,Graduate
12,1,22,27,10,10,1,36,7,0,0,0,0,8,0,0,0,1.79,Need Additional Support
14,1,1,28,8,8,1,19,6,6,6,13.33333333,0,6,8,5,14,3.51,Graduate
12,1,13,1,10,4,1,33,14,20,14,13.07285714,6,14,20,14,13.07285714,-3.12,Graduate
7,1,1,1,6,8,1,34,7,13,5,12,2,7,7,3,11,-4.06,Need Additional Support
11,1,3,14,4,9,0,18,6,6,6,15.5,0,6,6,6,16,1.79,Graduate
8,14,3,1,3,5,0,20,6,6,0,0,0,6,6,0,0,1.79,Need Additional Support
15,1,13,27,5,8,0,19,6,7,6,14.71428571,0,6,6,6,15.16666667,0.79,Graduate
6,1,13,14,10,2,0,20,6,7,6,16.71428571,0,6,6,6,15.33333333,0.79,Graduate
10,1,13,14,10,10,0,19,6,9,6,10.85714286,0,6,7,6,11.66666667,1.79,Graduate
12,1,13,14,10,10,0,19,7,8,6,11.65833333,0,8,11,6,12.41666667,1.79,Graduate
15,1,22,14,10,8,0,22,6,8,5,11.6,0,6,7,6,12,-3.12,Graduate
14,1,10,10,6,8,0,18,6,8,6,14.625,0,6,9,6,14.14285714,2.02,Enrolled
15,1,1,28,10,10,0,18,6,6,6,12.16666667,0,6,8,6,12.66666667,1.79,Graduate
12,1,1,14,17,40,0,19,7,12,4,13.375,0,7,8,6,12.11666667,1.79,Enrolled
16,1,23,27,10,10,0,19,6,6,6,12.5,0,6,6,6,12.83333333,-1.7,Graduate
12,1,13,1,2,12,0,31,7,8,5,12.56,0,7,8,5,12.56,0.32,Need Additional Support
12,1,1,1,5,4,0,18,7,7,7,13.19,0,8,8,8,14.23125,2.02,Graduate
10,1,1,14,10,10,0,19,6,11,3,11,0,6,9,4,11.25,1.74,Graduate
2,1,3,28,3,11,0,18,0,0,0,0,0,0,0,0,0,0.79,Graduate
10,1,22,28,10,6,0,19,6,11,5,11.6,0,6,10,6,11.71428571,-4.06,Graduate
12,1,13,14,10,7,0,19,7,7,6,14.26666667,0,7,7,6,14.26666667,0.32,Graduate
9,1,22,27,10,8,0,19,5,6,4,11,0,5,9,4,13.85714286,1.74,Enrolled
3,3,22,24,1,1,0,30,10,11,9,12.66666667,3,7,7,7,12.42857143,0.32,Graduate
15,1,13,1,6,6,0,18,6,6,0,0,0,6,10,3,11,-0.92,Enrolled
12,1,1,1,4,7,0,18,8,11,7,12.77142857,0,8,11,7,12.77142857,-1.7,Graduate
6,1,5,3,3,4,0,21,5,12,0,0,0,5,5,0,0,-1.7,Need Additional Support
10,1,1,28,5,10,0,19,6,6,6,15.5,2,6,7,6,13.57142857,0.79,Graduate
14,1,1,1,5,5,0,19,6,7,6,13.28571429,0,6,9,5,14.6,1.79,Enrolled
12,1,3,14,5,9,0,19,7,11,5,11.71666667,0,7,8,5,13.7,0.79,Enrolled
8,1,13,14,5,5,0,19,6,8,6,11.33333333,0,6,12,4,13.75,3.51,Need Additional Support
14,1,1,14,5,8,0,19,6,6,6,13.33333333,0,6,10,5,13.4,3.51,Graduate
17,1,22,27,10,7,0,39,5,13,4,12.33333333,0,5,14,2,10,-0.92,Graduate
5,1,3,4,3,3,0,18,6,6,6,12.33333333,0,6,6,6,12.83333333,0.32,Enrolled
2,1,3,1,10,10,0,20,0,0,0,0,0,0,0,0,0,-1.7,Need Additional Support
9,1,13,28,4,11,0,19,5,8,5,12.6,0,5,9,4,11.6,3.51,Graduate
9,1,1,1,5,8,0,18,5,5,5,12.6,0,5,5,4,11,2.02,Enrolled
4,1,3,3,3,3,0,34,6,10,6,14.33333333,0,6,9,6,12.83333333,2.02,Enrolled
14,1,22,27,10,10,0,22,5,8,3,12,0,5,9,2,11,0.32,Enrolled
6,1,13,14,8,8,0,24,6,7,6,14.85714286,0,6,10,5,13.6,0.79,Graduate
9,1,13,27,8,11,0,34,15,17,12,11.91666667,11,13,13,11,13.18181818,0.32,Graduate
17,1,19,24,1,1,0,46,5,5,0,0,0,5,5,0,0,0.32,Need Additional Support
9,1,22,27,10,9,0,50,5,12,3,13.33333333,0,5,8,5,12.2,-3.12,Enrolled
17,1,22,27,10,6,0,37,5,5,0,0,0,5,5,0,0,-4.06,Need Additional Support
6,1,23,14,5,10,0,18,6,6,6,17,0,6,6,6,15.5,3.51,Graduate
6,1,22,27,7,7,0,25,6,13,3,11.66666667,0,6,14,2,11.33333333,2.02,Enrolled
4,1,22,27,10,7,0,46,19,24,19,12.21052632,11,13,13,13,11.38461538,-4.06,Graduate
5,1,3,1,3,6,0,30,6,8,6,13,0,6,9,5,12.85714286,0.79,Graduate
17,1,22,27,10,10,0,37,5,0,0,0,0,5,0,0,0,-1.7,Need Additional Support
17,1,22,27,10,10,0,50,5,9,2,10.5,0,5,7,3,11,-1.7,Enrolled
4,14,23,28,10,7,0,20,6,7,6,13.57142857,0,6,9,6,12.71428571,1.79,Graduate
13,9,19,24,13,13,0,39,3,7,1,14,0,2,4,0,0,2.02,Need Additional Support
15,12,22,27,10,7,0,53,5,5,0,0,0,4,5,0,0,-4.06,Need Additional Support
9,1,22,27,10,10,0,54,15,20,13,12.46153846,10,13,13,10,11.1,-4.06,Need Additional Support
6,14,3,3,5,3,0,19,6,8,4,14.4,0,6,6,5,13,0.79,Graduate
15,1,1,1,5,5,0,20,6,6,0,0,0,6,0,0,0,3.51,Need Additional Support
15,1,1,27,5,6,0,18,6,6,6,14.33333333,0,6,6,6,14.16666667,3.51,Graduate
4,16,1,1,22,29,0,21,13,21,11,11.90909091,5,11,14,11,10.72727273,3.51,Graduate
5,1,1,1,6,4,0,18,6,8,6,13.71428571,0,6,8,6,14.375,0.79,Graduate
12,1,13,14,10,11,0,19,7,0,0,0,0,8,0,0,0,2.02,Need Additional Support
12,1,1,1,10,10,0,18,7,10,5,13.46,0,7,8,7,12.2375,2.02,Need Additional Support
15,1,1,3,4,4,0,19,6,6,6,15,0,6,6,6,13.33333333,2.02,Graduate
2,1,1,1,5,4,0,18,0,0,0,0,0,0,0,0,0,0.79,Need Additional Support
14,1,2,1,5,5,0,19,6,7,5,13.4,0,6,6,5,12.8,-1.7,Graduate
3,9,19,24,1,1,0,48,6,9,5,13,0,6,10,4,12.5,0.32,Enrolled
10,1,22,27,10,10,0,34,6,13,4,11.25,0,6,8,4,13.75,0.79,Graduate
6,1,3,3,3,3,0,18,5,5,5,12.6,0,5,7,5,11.6,0.32,Graduate
3,1,22,27,10,10,0,50,6,8,6,12.66666667,0,6,6,6,11.83333333,1.74,Graduate
16,1,22,27,7,7,0,41,21,23,21,12.33333333,19,19,19,19,12.10526316,1.79,Graduate
15,1,1,1,6,6,0,22,6,11,5,12,0,6,11,5,11,0.32,Need Additional Support
9,1,22,27,10,10,0,43,5,5,5,16.4,0,5,5,5,16.6,0.32,Graduate
3,12,3,14,12,12,0,50,1,1,0,0,0,6,0,0,0,1.74,Need Additional Support
4,12,22,27,10,10,0,60,6,10,6,12.75,0,6,6,4,14.75,0.79,Graduate
9,1,22,27,10,11,0,41,5,14,4,14.5,0,5,12,5,13,-3.12,Enrolled
17,12,22,27,10,10,0,47,5,5,5,14.8,0,5,5,5,14.4,0.32,Graduate
2,3,3,3,3,3,0,22,17,22,17,10.36842105,14,17,18,17,11.5,2.02,Graduate
12,1,22,27,10,7,0,41,7,0,0,0,0,8,0,0,0,1.74,Need Additional Support
17,1,23,27,6,7,0,28,10,15,6,10.66666667,5,10,17,9,11.33333333,0.32,Enrolled
11,2,22,27,5,10,0,32,15,21,13,12.69230769,12,15,22,13,12.38461538,1.74,Graduate
17,9,22,24,12,12,0,50,5,0,0,0,0,5,0,0,0,0.32,Need Additional Support
9,1,1,27,10,11,0,53,15,15,15,11.8,12,13,13,12,11.66666667,3.51,Enrolled
13,1,3,3,5,5,0,54,7,7,0,0,0,5,10,0,0,1.79,Need Additional Support
3,1,22,27,10,8,0,49,6,9,5,12.33333333,0,6,12,4,11.5,0.79,Enrolled
16,1,22,27,5,8,0,34,12,18,11,13,4,13,22,8,11.875,-1.7,Need Additional Support
3,1,23,27,6,8,0,45,6,13,4,12.5,0,6,8,3,11.66666667,-0.92,Need Additional Support
3,12,22,27,10,8,0,47,6,8,5,12.2,0,6,10,4,11.25,1.79,Graduate
10,1,13,14,6,6,0,22,10,15,8,11,2,7,16,5,11.2,-3.12,Enrolled
17,1,22,27,10,10,0,33,5,14,1,10,0,5,13,2,12,1.79,Need Additional Support
3,1,22,27,10,10,0,43,6,7,6,12.33333333,0,6,8,6,11.5,3.51,Graduate
4,3,22,27,7,7,0,54,13,13,13,14.30769231,5,12,15,12,15.23076923,-4.06,Graduate
3,2,22,27,6,8,0,39,11,13,11,14.45454545,6,8,8,8,13.5,-1.7,Graduate
17,1,22,27,10,10,0,39,5,6,5,11,0,5,5,5,13.2,0.32,Graduate
16,1,13,27,10,10,0,18,6,8,6,13.14285714,0,6,6,6,12.83333333,-4.06,Graduate
10,1,22,27,10,8,0,19,6,8,6,13.75,0,6,7,6,11.85714286,-0.92,Graduate
